radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,1,14115,44405,,13.281423,52.35825,18158,1943,1,1415200380,1453334442,-63
GSM,262,7,20225,42265,,13.30063,52.487708,9447,7112,1,1415223424,1453335742,-57
GSM,262,2,685,59402,,7.123064,49.274887,29474,1159,1,1415264293,1453337719,-62
GSM,262,7,10406,49015,,9.952861,52.355164,5863,56,1,1415271947,1453337576,-80
GSM,214,1,54931,11886,,-3.497107,37.242234,14649,20,1,1415572720,1453336130,-109
GSM,262,2,2267,7952,,8.635137,53.4666,29489,29892,1,1415668768,1453337830,-68
GSM,262,2,2267,643,,8.530842,53.461672,116615,8134,1,1415687339,1453337700,-69
GSM,262,2,2267,7951,,8.606468,53.505312,13794,1624,1,1415689600,1453337312,-69
GSM,262,2,2267,7953,,8.577296,53.461401,114552,12716,1,1415689815,1453337960,-57
GSM,262,2,2267,17472,,8.668172,53.467845,23447,4085,1,1415801848,1453337830,-100
GSM,214,1,54961,64804,,-3.139603,37.32025,2114,15,1,1415801971,1453337830,-113
GSM,214,1,54961,61120,,-3.131099,37.322209,9945,45,1,1415801971,1453337830,-113
GSM,262,2,2267,17473,,8.631408,53.471257,35576,12382,1,1415803803,1453335350,-82
GSM,262,2,2267,17432,,8.62736,53.481853,50878,3053,1,1415805026,1453337312,-66
UMTS,334,3,9526,98542099,,-99.22462,19.72464,1641,19,1,1415899587,1453335643,-99
GSM,262,2,2267,17443,,8.58679,53.490698,12833,1348,1,1416105524,1453337312,-74
GSM,262,2,2267,17442,,8.642418,53.4761,22540,5474,1,1416148068,1453335219,-84
GSM,262,2,3293,53622,,14.183258,51.362056,44316,1017,1,1416165689,1453336789,-98
GSM,262,2,4222,29482,,6.868626,51.375294,10404,101,1,1416247385,1453337182,-102
GSM,262,2,3294,13031,,14.237723,51.720022,25672,4275,1,1416264939,1453336919,-79
GSM,262,2,3294,13032,,14.146097,51.75714,24164,4200,1,1416299979,1453336404,-80
GSM,262,2,3292,6850,,14.104422,51.650917,75024,6846,1,1416305782,1453334436,-84
GSM,262,2,3293,6310,,13.965856,51.590695,176563,6953,1,1416305410,1453334958,-71
GSM,262,2,3292,28890,,14.032063,51.798747,34446,16420,1,1416346214,1453337701,-70
GSM,262,2,3293,30222,,13.922698,51.58638,71415,6357,1,1416496031,1453334715,-69
GSM,262,2,3294,6481,,14.279116,51.7384,36479,3657,1,1416563328,1453336919,-67
GSM,262,2,3294,6482,,14.223429,51.713401,30336,4765,1,1416563518,1453336919,-76
GSM,262,2,3292,29923,,13.976354,51.586104,176899,4985,1,1416683148,1453334958,-72
GSM,262,2,309,1631,,13.284484,52.340068,22013,24957,1,1416842225,1453335480,-58
GSM,262,2,309,1632,,13.268228,52.331466,17896,24867,1,1416877308,1453337960,-64
GSM,262,2,309,1633,,13.28129,52.359141,18719,11954,1,1416877926,1453335611,-59
GSM,262,2,3292,54212,,13.9512,51.836692,64936,10424,1,1416879513,1453337573,-53
GSM,262,2,3292,54213,,13.940078,51.856682,144452,14112,1,1416890393,1453337701,-51
GSM,262,2,3292,54211,,13.9688,51.851975,36552,8990,1,1416904091,1453336001,-54
GSM,262,2,3293,6530,,13.767536,51.413639,50697,6037,1,1416960980,1453336560,-88
GSM,262,2,2215,3251,,10.462637,54.052879,13150,2226,1,1417005133,1453337051,-90
GSM,262,2,3292,54203,,13.956458,51.860738,19449,5627,1,1417015643,1453336001,-69
GSM,262,2,3292,26982,,13.771592,51.647277,27647,2677,1,1417019771,1453334436,-90
GSM,262,2,2215,3252,,10.348933,54.038985,15428,793,1,1417048632,1453337700,-91
GSM,262,2,3292,54723,,13.916365,51.865652,144012,5044,1,1417050321,1453337701,-61
GSM,262,2,3292,54392,,13.922755,51.655429,31402,3084,1,1417069354,1453334436,-87
GSM,262,2,3292,54722,,13.944876,51.843854,145711,5536,1,1417070552,1453337701,-65
GSM,262,2,3292,35390,,14.047377,51.756929,34264,19008,1,1417110904,1453336526,-83
GSM,262,2,2215,3253,,10.371628,54.062256,20663,2666,1,1417120473,1453337297,-88
GSM,262,2,2215,36853,,10.602748,54.124558,19089,4389,1,1417125548,1453336261,-88
GSM,262,2,3293,13572,,13.748358,51.369928,32850,2687,1,1417139143,1453336789,-89
GSM,262,2,3293,13571,,13.758751,51.39188,44031,3241,1,1417151037,1453336789,-88
GSM,262,2,7224,3302,,7.833896,48.35143,21131,8768,1,1417486017,1453337701,-80
GSM,262,2,3292,6340,,13.87327,51.609926,73092,8992,1,1417530481,1453334436,-85
GSM,262,2,3293,7503,,13.910823,51.546321,33400,3460,1,1417665871,1453334958,-88
GSM,262,2,3293,7502,,13.899627,51.507036,37824,2128,1,1417677621,1453335219,-91
UMTS,262,3,40235,146532891,,9.558635,50.792384,23875,9941,1,1417815690,1453337207,-111
GSM,262,2,3293,13021,,13.927203,51.521598,25549,1822,1,1417852978,1453335219,-90
GSM,262,2,3293,6040,,13.839423,51.465972,89600,7772,1,1417853697,1453335219,-74
GSM,262,2,3293,13023,,13.910682,51.535358,35004,3033,1,1417942067,1453334958,-90
GSM,262,2,323,2033,,13.238508,52.692898,51592,11524,1,1418133599,1453337960,-70
GSM,262,2,3293,27840,,13.706929,51.457197,48945,3912,1,1418147032,1453336789,-81
GSM,262,2,7224,29702,,7.827545,48.365711,63402,7781,1,1418147265,1453337051,-51
GSM,262,2,323,12722,,13.225778,52.66699,51257,9674,1,1418221208,1453337660,-58
GSM,645,1,123,118,,28.258587,-15.402152,780517,71777,1,1418221574,1453337960,-51
GSM,645,1,123,119,,28.254846,-15.401778,756133,63038,1,1418221893,1453337960,-51
GSM,262,2,323,36472,,13.188291,52.689179,8814,940,1,1418222375,1453337182,-86
GSM,262,2,323,36471,,13.189994,52.703826,34289,2864,1,1418240056,1453337182,-87
GSM,262,2,323,33032,,13.209666,52.670471,14170,4679,1,1418257027,1453334436,-70
GSM,262,2,323,33033,,13.20218,52.657627,6684,3336,1,1418259866,1453337546,-77
GSM,262,2,323,33031,,13.186061,52.672429,24582,4746,1,1418292792,1453334436,-68
GSM,262,2,323,12813,,13.23728,52.777126,39534,5774,1,1418298012,1453337830,-67
GSM,262,2,323,12891,,13.209632,52.645554,12674,6373,1,1418315523,1453337441,-72
GSM,262,2,323,12433,,13.210241,52.629976,11539,2506,1,1418344609,1453337312,-79
GSM,262,2,323,12893,,13.205834,52.628512,18459,3154,1,1418346237,1453337312,-74
GSM,262,2,7224,29712,,7.821225,48.353841,50892,24129,1,1418364937,1453337959,-54
GSM,645,1,123,9169,,28.268432,-15.407556,784722,48226,1,1418365910,1453337960,-51
GSM,262,2,7224,21693,,7.819336,48.347806,22073,8712,1,1418394710,1453337701,-80
GSM,262,2,3293,30141,,13.868821,51.470942,31578,3323,1,1418404112,1453335219,-82
GSM,262,2,323,2051,,13.205133,52.752795,44517,5400,1,1418510069,1453337830,-62
GSM,262,2,323,2235,,13.188931,52.686881,10511,933,1,1418527963,1453337182,-80
GSM,262,2,285,30782,,7.153622,51.500772,17176,513,1,1418639926,1453335429,-95
GSM,262,2,7254,49292,,8.469734,49.296963,25787,12915,1,1418661954,1453337316,-74
GSM,262,2,7254,60381,,8.458493,49.310778,25391,5130,1,1418674012,1453336924,-57
GSM,262,2,7254,60382,,8.469651,49.296485,274304,32235,1,1418674613,1453337965,-66
GSM,262,2,7224,9691,,7.808561,48.348963,63138,6580,1,1418675682,1453337051,-51
GSM,262,2,7254,30722,,8.466961,49.296583,20327,21497,1,1418705779,1453337965,-86
GSM,262,2,7254,30721,,8.468659,49.297294,12181,12208,1,1418705779,1453337965,-87
GSM,262,2,7254,18822,,8.465313,49.299119,15305,22932,1,1418706025,1453337965,-80
GSM,262,2,7254,25352,,8.472056,49.300134,31867,11315,1,1418705532,1453337965,-79
GSM,262,2,323,2023,,13.193058,52.638567,73287,3684,1,1418753368,1453337701,-76
GSM,262,2,3293,29350,,13.743311,51.435594,35696,4357,1,1418778488,1453336789,-90
GSM,262,7,40712,7530,,8.467784,50.116455,10687,25586,1,1418804306,1453337960,-79
GSM,262,2,323,2025,,13.205488,52.646694,14060,2031,1,1418816879,1453337701,-70
GSM,262,2,323,2026,,13.209505,52.64079,13459,2196,1,1418826602,1453334566,-69
GSM,262,3,463,64984,,12.188358,52.429777,30291,33635,1,1418885441,1453337830,-70
GSM,262,3,463,64974,,12.180984,52.428333,26726,36183,1,1418885691,1453337830,-55
GSM,262,3,463,64884,,12.188136,52.429358,206170,36667,1,1418887372,1453337830,-65
GSM,262,2,323,43201,,13.214878,52.7549,20000,3800,1,1418901504,1453337830,-76
GSM,262,3,463,65014,,12.176595,52.426002,14699,15267,1,1418907755,1453337830,-63
GSM,262,2,3293,13683,,13.870913,51.475479,34129,4295,1,1418915738,1453335066,-72
UMTS,222,1,61328,87058264,25,11.25178,45.204082,1757,117,1,1418924176,1453337846,-100
UMTS,222,1,61328,87036959,276,11.27025,45.200342,1930,13,1,1418924326,1453337843,-105
LTE,234,10,4112,128452984,,-0.098678,51.538711,456,16,1,1418931557,1453334602,-111
GSM,262,7,40301,57186,,7.44203,50.345,23330,108,1,1418941240,1453334572,-66
GSM,262,2,3293,13681,,13.906463,51.492942,31477,2543,1,1418974401,1453335219,-82
GSM,262,2,3293,13682,,13.872349,51.453071,74946,4478,1,1418982774,1453335612,-79
GSM,262,2,3293,29340,,13.724032,51.410062,89443,2617,1,1419123883,1453336789,-89
GSM,505,2,8831,50852,,138.571306,-34.88833,17657,329,1,1419927224,1453335925,
GSM,505,2,8831,52973,,138.584154,-34.847724,32366,136,1,1419971173,1453335623,
GSM,505,2,8831,51591,,138.591057,-34.715641,30349,95,1,1419986118,1453335024,
GSM,505,2,8831,11780,,138.592407,-34.695242,20039,95,1,1419994424,1453334714,
GSM,505,2,8831,51743,,138.674504,-34.828415,15015,180,1,1420170016,1453336335,
GSM,505,2,8831,50121,,138.689036,-34.829351,15008,213,1,1420170375,1453337575,
GSM,505,2,8831,52472,,138.569455,-35.068048,12128,317,1,1420173076,1453335334,
GSM,505,2,8831,52112,,138.571035,-34.945452,8477,349,1,1420194682,1453337035,
GSM,505,2,8831,53033,,138.572952,-34.902984,12786,388,1,1420235732,1453336165,
GSM,505,2,8831,51883,,138.570383,-34.939213,10079,215,1,1420239532,1453336525,
GSM,502,19,12801,3648,,101.690037,3.216189,1124,22,1,1420523437,1453334642,-90
GSM,262,2,2215,57502,,10.248765,53.912739,19503,976,1,1420667481,1453337182,-99
GSM,262,2,4268,21193,,6.881097,50.950312,287103,2261,1,1420716768,1453334566,-63
GSM,262,2,2215,21743,,10.278451,53.938932,20974,2982,1,1420724784,1453336789,-80
GSM,262,2,2215,21742,,10.299277,53.940719,15855,1678,1,1420839977,1453335480,-89
UMTS,222,1,61328,87069990,56,11.27293,45.178234,932,11,1,1421175913,1453337778,-107
UMTS,222,1,61328,87072795,56,11.262582,45.157526,2125,18,1,1421183025,1453337844,-108
GSM,262,2,2215,1672,,10.67778,53.99884,32007,2754,1,1421192035,1453335872,-97
GSM,262,2,2215,1700,,10.537266,54.034829,52445,3829,1,1421192169,1453337051,-88
GSM,262,2,2215,15582,,10.445848,54.032055,24876,1777,1,1421193051,1453337182,-97
GSM,262,2,2215,15581,,10.506205,54.042421,30324,1659,1,1421210930,1453336919,-103
GSM,262,2,2215,1671,,10.711543,54.06029,26999,2247,1,1421214631,1453335480,-88
GSM,262,2,2215,812,,10.289237,53.937149,29461,4984,1,1421246386,1453336628,-71
GSM,262,2,2215,811,,10.253674,53.961679,34233,5479,1,1421252271,1453337571,-79
GSM,262,2,2215,813,,10.247602,53.933101,22683,3560,1,1421277448,1453336789,-84
GSM,204,4,212,9411,,6.261428,51.851097,21041,1555,1,1421331824,1453337576,-62
GSM,262,2,2215,15273,,10.606218,54.01802,20545,1065,1,1421389044,1453336130,-102
UMTS,222,1,61328,87058318,482,11.260735,45.153648,3180,68,1,1421521989,1453337844,-106
UMTS,222,1,61328,87036956,,11.283205,45.176207,2787,2,1,1421667202,1453337779,-107
GSM,262,2,2215,55371,,10.351758,54.007022,27901,1007,1,1421719020,1453337441,-100
GSM,262,2,2215,55373,,10.280973,53.955016,19091,2171,1,1421722845,1453336789,-86
UMTS,222,1,61328,87035209,447,11.265692,45.193817,1025,44,1,1421829749,1453337843,-104
GSM,262,2,7224,21683,,7.820729,48.3502,19583,25324,1,1421952758,1453337701,-65
GSM,234,30,2548,34962,,1.511416,51.04029,17997,7,1,1421984675,1453334843,-101
GSM,214,1,54681,13969,,-3.62056,37.231469,25056,86,1,1422184433,1453335897,-113
GSM,505,2,8831,50181,,138.576008,-34.967015,25579,401,1,1422238885,1453336765,
GSM,505,2,8831,50182,,138.576093,-34.978569,9927,597,1,1422296209,1453337303,
GSM,214,1,54681,13968,,-3.560946,37.22918,3210,79,1,1422475376,1453335898,-113
GSM,505,2,3281,30762,,144.920645,-37.831989,2817,119,1,1422576854,1453335454,-113
GSM,214,1,58851,25670,,-3.573213,37.231834,4944,8,1,1422600618,1453336130,-113
GSM,262,2,806,54563,,13.699446,51.288758,74941,3369,1,1422626221,1453336131,-78
GSM,262,2,806,54562,,13.744114,51.277129,60894,2890,1,1422682087,1453336131,-83
GSM,262,2,2290,30463,,9.581035,52.102934,11785,1085,1,1422692903,1453335872,-101
GSM,502,19,13003,11903,,101.739987,3.092493,1092,124,1,1422728727,1453334544,
GSM,502,19,13003,16237,,101.744294,3.080886,4296,144,1,1422728737,1453334683,
GSM,502,19,13004,19031,,101.769182,3.081146,6525,3705,1,1422728737,1453334754,
GSM,502,19,13004,7541,,101.769303,3.080537,6358,326,1,1422729087,1453334525,
GSM,502,19,13004,17541,,101.771373,3.032845,2889,120,1,1422729095,1453334694,
GSM,502,19,13004,12561,,101.768847,3.079197,3986,514,1,1422729095,1453334804,
GSM,502,19,13004,10013,,101.785118,2.998042,1883,16,1,1422729098,1453334513,
GSM,502,19,12902,4091,,101.683252,3.00033,970,21,1,1422729117,1453334543,
GSM,502,19,12801,3861,,101.735203,3.164847,1360,14,1,1422729117,1453334623,
GSM,502,19,12803,11793,,101.720831,3.145565,1400,78,1,1422729118,1453334633,
GSM,502,19,12803,11141,,101.716367,3.144551,1469,61,1,1422729117,1453334634,
GSM,502,19,12803,4822,,101.717605,3.148773,2381,151,1,1422729118,1453334633,
GSM,502,19,12803,4821,,101.722751,3.150321,320,14,1,1422729118,1453334594,
GSM,502,19,12901,8617,,101.688098,3.055791,1254,17,1,1422729118,1453334544,
GSM,502,19,13002,4921,,101.735345,3.172499,558,10,1,1422729118,1453334624,
GSM,502,19,12803,11087,,101.720875,3.158129,939,27,1,1422729125,1453334604,
GSM,502,19,12801,11803,,101.713958,3.167536,340,5,1,1422729125,1453334614,
GSM,502,19,13003,11841,,101.739906,3.099786,4532,614,1,1422729128,1453334782,
GSM,502,19,13003,1662,,101.756027,3.077673,4743,285,1,1422729128,1453334683,
GSM,502,19,12703,14133,,101.672891,3.173086,658,20,1,1422729155,1453334583,
GSM,502,19,12804,4763,,101.686151,3.138575,1446,76,1,1422729157,1453334584,
GSM,502,19,12901,4888,,101.69676,3.097263,4798,115,1,1422729157,1453334514,
GSM,502,19,12804,10826,,101.705303,3.120253,7276,20,1,1422729157,1453334574,
GSM,502,19,12804,14113,,101.672437,3.153409,1330,30,1,1422729165,1453334633,
GSM,502,19,13003,1661,,101.763714,3.080569,3596,646,1,1422729167,1453334684,
GSM,502,19,12703,7103,,101.661859,3.178071,664,9,1,1422729285,1453334644,
GSM,502,19,12802,972,,101.678237,3.177394,823,23,1,1422729288,1453334744,
GSM,502,19,12802,11622,,101.670554,3.185482,789,16,1,1422729288,1453334754,
GSM,502,19,12802,14732,,101.687484,3.167202,935,26,1,1422729288,1453334624,
GSM,502,19,13004,7471,,101.766521,3.080844,768,148,1,1422729297,1453334744,
GSM,502,19,13003,7443,,101.740277,3.100158,30927,941,1,1422729398,1453334753,
GSM,502,19,12703,11521,,101.670661,3.182041,1137,8,1,1422729388,1453334584,
GSM,502,19,13004,7472,,101.764401,3.078733,760,180,1,1422729410,1453334524,
GSM,502,19,13004,1231,,101.773678,3.036554,1872,51,1,1422729615,1453334494,
GSM,502,19,12902,4793,,101.759926,2.982529,3694,9,1,1422729617,1453334514,
GSM,502,19,13004,7343,,101.777842,3.003315,3541,46,1,1422729628,1453334524,
GSM,502,19,12901,15052,,101.703075,3.098149,933,114,1,1422729648,1453334574,
GSM,502,19,13004,7512,,101.773392,3.014534,2666,18,1,1422729675,1453334512,
GSM,502,19,12902,17062,,101.722825,2.974472,719,12,1,1422729677,1453334524,
GSM,502,19,12903,6881,,101.720107,2.969555,1321,22,1,1422729675,1453334514,
GSM,502,19,13003,13912,,101.741852,3.08569,587,66,1,1422729725,1453334524,
GSM,502,19,13003,7442,,101.740269,3.099495,11288,291,1,1422729778,1453334664,
GSM,502,19,13003,13911,,101.744328,3.087913,570,50,1,1422729778,1453334684,
GSM,502,19,13003,11842,,101.739195,3.094551,4098,129,1,1422729788,1453334674,
GSM,502,19,12804,6941,,101.697749,3.148641,600,19,1,1422729795,1453334512,
GSM,502,19,12803,8578,,101.71668,3.154797,1211,33,1,1422729795,1453334623,
GSM,502,19,12804,18463,,101.694072,3.142132,978,7,1,1422729798,1453334514,
GSM,502,19,12804,8737,,101.696385,3.134746,1669,30,1,1422729808,1453334513,
GSM,502,19,12804,687,,101.699641,3.148959,235,3,1,1422729798,1453334494,
GSM,502,19,12901,17072,,101.688458,3.09453,1039,20,1,1422729848,1453334572,
GSM,502,19,12901,14587,,101.694499,3.088075,749,10,1,1422729858,1453334562,
GSM,502,19,12703,4282,,101.670204,3.158979,1215,25,1,1422729998,1453334633,
GSM,502,19,12902,3153,,101.753203,2.981272,596,7,1,1422730108,1453334523,
GSM,502,19,12901,1833,,101.685465,3.0914,594,20,1,1422730185,1453334554,
GSM,502,19,12801,7183,,101.658408,3.1851,218,5,1,1422730238,1453334753,
GSM,502,19,12901,14492,,101.685235,3.09412,616,14,1,1422730265,1453334575,
GSM,502,19,12901,14643,,101.70788,3.066599,2437,149,1,1422730308,1453334513,
GSM,502,19,12803,11143,,101.714707,3.146506,1189,79,1,1422730498,1453334612,
GSM,502,19,12903,17441,,101.692657,2.955109,1168,5,1,1422730498,1453334515,
GSM,502,19,13004,3562,,101.785137,3.032804,2124,991,1,1422730975,1453334783,
GSM,502,19,13004,12902,,101.785337,3.036371,11719,741,1,1422731055,1453334713,
GSM,262,2,806,54561,,13.731566,51.373974,54662,1468,1,1422752799,1453335884,-90
GSM,505,2,8831,50863,,138.579032,-34.991014,17515,2113,1,1422760815,1453337483,
GSM,262,2,513,1992,,10.926934,52.346541,28787,2355,1,1422771056,1453337051,-92
GSM,262,2,2215,15793,,10.644376,54.052057,16429,1774,1,1422771807,1453336130,-95
GSM,505,2,8831,51653,,138.560789,-34.907413,19983,235,1,1422814679,1453336225,
GSM,505,2,3109,753,,145.562939,-38.290196,7091,7,1,1423093069,1453335923,-113
GSM,505,2,3101,35082,,145.525713,-38.250729,24253,8,1,1423099326,1453336525,-113
GSM,262,2,4230,50361,,6.612262,51.315861,27941,16228,1,1423141777,1453337830,-79
GSM,262,2,4230,50363,,6.543368,51.295523,19890,36756,1,1423151043,1453337705,-73
GSM,262,2,4230,50362,,6.536024,51.288975,21527,7898,1,1423165890,1453337705,-51
GSM,502,19,13003,13913,,101.74182,3.091564,1305,29,1,1423307017,1453334682,
GSM,502,19,12902,4272,,101.741479,2.97935,744,16,1,1423309187,1453334515,
GSM,262,2,404,12813,,9.564668,53.5274,23780,919,1,1423457362,1453335612,-93
GSM,222,1,44705,17029,,11.308945,45.08008,8662,26,1,1423759455,1453337844,-89
GSM,262,2,2215,9631,,10.299317,53.949751,256300,4212,1,1423783761,1453336789,-64
GSM,262,2,2215,57331,,10.228038,53.96649,68143,3836,1,1423788106,1453336130,-81
GSM,262,2,2215,9633,,10.277932,53.92582,32160,4936,1,1423791221,1453337312,-66
GSM,262,2,2215,57332,,10.225725,53.941112,64490,1295,1,1423795094,1453336658,-92
GSM,262,2,2267,15310,,9.369935,53.496736,60977,2936,1,1423843651,1453334566,-95
GSM,262,2,309,44253,,13.177049,52.30044,91310,3593,1,1424007283,1453337830,-84
GSM,262,2,2203,46233,,10.041817,53.53883,32429,4904,1,1424102365,1453337051,-65
GSM,262,2,2203,5142,,10.047826,53.536431,3913,504,1,1424103070,1453336658,-68
GSM,262,2,2203,46232,,10.08457,53.541851,11270,4174,1,1424110188,1453337835,-62
GSM,262,2,861,34423,,12.629895,48.999451,39620,2691,1,1424248444,1453336239,-93
GSM,262,2,861,34421,,12.70968,48.979018,40620,1575,1,1424258151,1453336130,-103
GSM,262,2,316,29982,,13.626939,52.455801,4975,662,1,1424334124,1453336130,-67
GSM,262,2,360,1980,,11.46645,50.95431,27208,2202,1,1424356655,1453336526,-84
GSM,262,2,360,183,,11.279958,50.969389,10646,2626,1,1424380874,1453334436,-79
GSM,262,2,360,14953,,11.271194,50.965412,40960,6065,1,1424382627,1453337441,-82
GSM,262,2,685,17973,,7.020899,49.229702,17128,191,1,1424437206,1453337182,-94
GSM,234,30,2548,20993,,0.946948,50.625696,29572,3,1,1424569942,1453334842,
GSM,262,2,842,2863,,12.669271,48.700782,56124,10018,1,1424705194,1453337960,-64
GSM,262,2,842,28893,,12.663392,48.717107,34288,2480,1,1424807033,1453337960,-99
GSM,214,1,54961,18921,,-3.184165,37.341326,76017,102,1,1424830064,1453337182,-113
GSM,262,1,38688,58133,,6.998742,51.050858,45573,5983,1,1424850292,1453337182,-63
GSM,262,1,38701,64534,,6.961272,50.919983,18500,2845,1,1424867478,1453335002,-63
GSM,262,2,8206,41421,,11.517882,48.674177,46300,13064,1,1424905596,1453335480,-51
GSM,262,2,7246,28691,,8.791877,48.493054,45998,1390,1,1425023273,1453336789,-83
GSM,262,2,323,36961,,13.215344,52.638541,17586,6045,1,1425284425,1453337701,-70
GSM,262,2,360,9512,,11.263506,50.961718,38272,18469,1,1425316187,1453337960,-60
GSM,262,2,360,15493,,11.287095,50.965955,96738,4846,1,1425318717,1453337960,-86
GSM,262,2,7246,6943,,8.772852,48.489734,16027,1495,1,1425498131,1453337960,-94
GSM,262,2,270,15403,,7.640601,51.935314,384004,27606,1,1425560761,1453336213,-64
GSM,262,2,270,15401,,7.643861,51.936751,8272,27066,1,1425560851,1453336395,-65
GSM,262,2,435,52702,,8.883284,53.032095,33278,15655,1,1425566829,1453335940,-57
GSM,262,2,270,15402,,7.64448,51.932057,9197,14547,1,1425570710,1453335087,-64
GSM,262,2,435,52701,,8.881793,53.032735,47660,15353,1,1425583392,1453336131,-52
GSM,262,2,7246,28692,,8.771584,48.488781,25646,2363,1,1425600292,1453336789,-92
GSM,262,2,435,52703,,8.87781,53.031068,33645,12870,1,1425611124,1453335742,-61
GSM,262,2,323,36962,,13.236126,52.619702,31011,6108,1,1425632619,1453337312,-68
GSM,262,2,7246,23283,,8.749353,48.545424,40645,167,1,1425657856,1453335350,-99
