radio,net,cell,lon,lat,range,samples,distance,grado
UMTS,99,1022501,12.547768,41.962549,433,10,9043.15593061,99
UMTS,99,6267372,12.541808,41.969401,434,7,9548.71799074,100
UMTS,99,6226782,12.54062,41.971013,348,21,9681.37310592,97
UMTS,99,6264261,12.535066,41.96939,1253,52,9366.01453475,152
UMTS,99,6264264,12.537244,41.972225,957,18,9717.68863605,126
UMTS,99,6265682,12.530257,41.974223,2517,14,9764.32399408,251
UMTS,99,6233491,12.570626,41.94591,53,4,8501.76113834,105
UMTS,99,6233494,12.571828,41.945368,8,2,8519.56477748,101
UMTS,99,6228421,12.592817,41.945562,987,9,9680.21717635,170
UMTS,99,6231693,12.594422,41.939014,828,2,9330.11935968,160
UMTS,99,984795,12.485763,41.892217,431,4,538.169424985,231
UMTS,99,1022842,12.48686,41.893491,577,14,548.904586393,259
UMTS,99,1024891,12.499149,41.894094,2040,2,668.286332701,954
UMTS,99,1023073,12.472304,41.895985,2280,72,1621.81958833,1156
UMTS,99,1023832,12.476306,41.896232,243,5,1367.74086799,174
UMTS,99,1023782,12.483614,41.900701,381,15,1338.05965061,198
UMTS,99,984712,12.497429,41.902002,759,192,1369.09918724,293
UMTS,99,1022303,12.501963,41.9096,401,57,2276.16320184,147
UMTS,99,1021933,12.501709,41.909145,358,112,2222.18978743,143
UMTS,99,1022383,12.513363,41.911632,611,56,2852.64795676,151
UMTS,99,1024442,12.528776,41.952263,321,4,7418.09158835,70
UMTS,99,1024011,12.526135,41.947355,219,5,6838.20050776,85
UMTS,99,1024012,12.529365,41.941132,769,7,6300.63977379,154
UMTS,99,1024393,12.521626,41.933424,62,3,5280.12088906,79
UMTS,99,1021375,12.516149,41.928564,2,2,4622.21802044,74
UMTS,99,1024422,12.532852,41.936096,651,22,5929.10706251,153
UMTS,99,1024443,12.520079,41.952625,32,17,7245.89003579,63
UMTS,99,1024453,12.525553,41.963274,20,2,8497.36411243,64
UMTS,99,6265713,12.556046,41.958524,100,2,8956.41133742,94
UMTS,99,6267371,12.561029,41.976869,2304,7,10911.4021408,172
UMTS,99,2334363,12.496492,41.869959,605,4,2269.45670085,226
GSM,88,9195,12.40685,41.823883,815,25,9726.94922369,123
UMTS,10,582112,12.464753,41.832628,38,4,6719.87117222,132
GSM,1,11686,12.562479,41.948069,34,5,8284.84805833,102
GSM,1,38985,12.555576,41.946219,450,5,7806.77247464,138
UMTS,1,98373366,12.508134,41.893883,401,257,1244.10114382,207
UMTS,1,98369761,12.510258,41.893537,202,98,1382.99223509,175
UMTS,1,98373365,12.509667,41.893372,80,107,1335.78171007,155
UMTS,1,98376344,12.508577,41.892205,374,128,1227.540143,211
UMTS,1,98371297,12.508606,41.891828,308,46,1222.6405558,192
UMTS,1,98371298,12.507552,41.888663,203,44,1142.79983815,181
UMTS,1,98370988,12.51098,41.885304,290,60,1487.04753255,176
UMTS,1,98370097,12.511561,41.884245,162,25,1572.92513151,150
UMTS,1,98370990,12.511657,41.884284,1,2,1577.595036,132
UMTS,1,98370096,12.514546,41.882024,279,101,1882.29232785,158
UMTS,1,98371028,12.518609,41.87809,310,97,2369.3720121,171
UMTS,1,98371026,12.523527,41.87421,407,130,2918.62414241,164
UMTS,1,98369965,12.526595,41.871913,157,40,3255.44533991,135
UMTS,1,98369964,12.530865,41.870415,732,93,3607.78423898,201
UMTS,1,98764253,12.536396,41.87008,452,43,3962.32296126,166
UMTS,1,98764800,12.535458,41.870738,85,8,3863.6059842,128
UMTS,1,98764251,12.542667,41.865691,334,58,4624.17021239,142
UMTS,1,98765634,12.543304,41.864609,218,9,4733.74228799,140
GSM,1,38449,12.488456,41.800916,52,32,9931.88381472,122
GSM,1,38452,12.490065,41.801179,154,73,9899.8963458,122
GSM,1,40219,12.55503,41.947708,33,7,7915.73702627,96
UMTS,99,984716,12.492905,41.904679,47,3,1614.01126378,117
UMTS,99,1679214,12.52272,41.874511,326,77,2850.71982185,156
UMTS,99,1679211,12.522242,41.874983,702,1391,2790.62177637,215
UMTS,99,6923253,12.457979,41.909083,136,124,3306.7839358,106
UMTS,99,6923255,12.46414,41.908916,103,4,2954.82062709,111
UMTS,99,6920571,12.467595,41.908639,244,378,2755.81068309,134
UMTS,99,6920574,12.46718,41.908525,221,14,2767.09018647,132
UMTS,99,6921732,12.468706,41.909298,464,480,2757.634994,187
UMTS,99,6921735,12.469035,41.909626,394,19,2770.54807002,167
UMTS,99,6921671,12.464177,41.907706,860,574,2859.42912033,372
UMTS,99,6920573,12.467347,41.906157,878,116,2569.93282315,386
UMTS,99,6920572,12.470034,41.905834,358,158,2403.57213529,180
UMTS,99,1026991,12.476311,41.907489,462,106,2263.94025725,188
UMTS,99,984826,12.472088,41.910828,300,12,2745.72132615,136
UMTS,99,984822,12.477415,41.910396,17618,1118,2507.40619811,7458
UMTS,99,984823,12.472795,41.911191,421,341,2751.53884757,156
UMTS,99,984825,12.477717,41.908478,1455,26,2307.3010903,571
UMTS,99,1022212,12.486786,41.903064,385,213,1491.79769668,175
UMTS,99,984713,12.492674,41.903435,1400,19,1475.30258576,577
UMTS,99,984715,12.496158,41.902325,134,7,1381.187553,142
UMTS,99,1021916,12.496607,41.902019,270,17,1355.32386961,161
UMTS,99,1021913,12.497612,41.901971,507,407,1369.61658707,220
UMTS,99,1021891,12.497519,41.901358,526,26,1302.3758557,232
UMTS,99,1023383,12.500276,41.898483,639,61,1096.59598533,293
UMTS,99,1023382,12.504134,41.896978,614,81,1158.17011205,287
UMTS,99,1023386,12.500963,41.898662,74,2,1141.29207005,152
UMTS,99,1023381,12.501878,41.90045,606,121,1345.14857994,269
UMTS,99,1021904,12.501328,41.900302,110,6,1309.88406959,157
UMTS,99,1680291,12.519985,41.873488,3508,2388,2767.77782902,1277
UMTS,99,1023791,12.478184,41.905204,301,231,1974.64782022,156
UMTS,99,1023792,12.479275,41.903971,346,273,1815.4120621,183
UMTS,99,1023361,12.48108,41.906119,594,152,1960.63776959,229
UMTS,99,1023362,12.478859,41.906993,298,93,2121.63801662,156
UMTS,99,1023781,12.481082,41.90287,464,109,1640.89094336,233
UMTS,99,1024916,12.504136,41.893487,444,76,951.07596176,233
UMTS,99,1021895,12.503454,41.89638,406,22,1076.61085158,220
UMTS,99,1024913,12.504126,41.894233,506,82,985.550275006,248
UMTS,99,1024254,12.499378,41.892078,467,22,564.629077419,234
UMTS,99,983614,12.502599,41.89344,18,8,844.74072816,141
UMTS,99,1021905,12.500964,41.894793,198,23,821.679009818,182
UMTS,99,1023385,12.50577,41.895776,470,38,1176.69939013,231
UMTS,99,983611,12.501681,41.891434,408,65,708.421615899,220
UMTS,99,989313,12.507681,41.896956,905,12,1367.09008115,381
UMTS,99,1021902,12.499947,41.896537,342,50,906.090393154,207
UMTS,99,1021892,12.500598,41.897566,590,118,1026.24113303,281
UMTS,99,989316,12.505786,41.895554,35,14,1164.82788997,145
UMTS,99,1022815,12.508988,41.893422,1,2,1288.79422825,137
UMTS,99,1021915,12.506133,41.901632,10299,18,1635.65406072,5629
UMTS,99,1021912,12.502187,41.901845,936,58,1490.40548823,336
UMTS,99,1022812,12.506048,41.894068,415,16,1107.03920798,221
UMTS,99,1022811,12.512731,41.89216,51,7,1531.09667758,142
UMTS,99,984393,12.514288,41.891458,208,28,1636.93740345,162
UMTS,99,984395,12.51887,41.890211,366,22,1970.95895379,172
UMTS,99,984392,12.518542,41.891775,448,63,1954.76273689,181
UMTS,99,984391,12.518416,41.89496,274,24,2009.16111305,155
UMTS,99,984394,12.52064,41.89633,419,4,2211.24740841,169
UMTS,99,1680346,12.525128,41.89785,300,18,2581.22031006,133
UMTS,99,1682495,12.532937,41.900583,642,18,3230.58610939,157
UMTS,99,1679914,12.542193,41.899664,29,4,3850.92584221,108
UMTS,99,1679912,12.544206,41.899865,259,15,4000.89363212,127
UMTS,99,1679391,12.548208,41.900697,400,17,4312.11839897,151
UMTS,99,1679394,12.550605,41.901335,151,2,4502.8011384,128
UMTS,99,6237891,12.631279,41.923205,1575,25,10956.815934,179
UMTS,99,6237894,12.628719,41.92338,1301,71,10784.4995219,171
UMTS,99,6231045,12.615568,41.922741,57,2,9845.84144991,138
UMTS,99,6233571,12.610636,41.922218,17,5,9484.0432896,131
UMTS,99,6237893,12.608376,41.920848,956,9,9271.41237898,211
UMTS,99,6265714,12.577473,41.959752,269,11,9996.45071992,96
UMTS,99,6264886,12.514179,41.988727,379,8,11081.4548682,91
UMTS,99,6265684,12.513138,41.99189,2957,61,11418.8476913,188
UMTS,99,6265681,12.51098,41.987019,1256,13,10860.6560577,135
UMTS,99,6265683,12.508824,41.984208,233,22,10530.7683904,77
UMTS,99,6264702,12.505761,41.973794,1206,19,9354.26244555,102
UMTS,99,6919701,12.506203,41.964992,231,12,8385.45566914,63
UMTS,99,1024371,12.507543,41.942997,2357,52,5983.15378962,334
UMTS,99,6919704,12.506048,41.96146,292,20,7994.249356,62
UMTS,99,6882205,12.505889,41.956966,236,27,7497.14710118,58
UMTS,99,6882202,12.506223,41.949937,922,50,6727.00496633,96
UMTS,99,1024374,12.510882,41.935012,476,64,5174.22977423,103
UMTS,99,988736,12.509414,41.935915,79,10,5243.64527042,69
UMTS,99,1024375,12.514337,41.930728,898,9,4797.93713317,158
UMTS,99,1024376,12.51162,41.930141,209,32,4670.7715215,78
UMTS,99,1024372,12.511795,41.928292,53,9,4479.65006071,67
UMTS,99,1024821,12.511841,41.927958,32,19,4445.61701835,66
UMTS,99,989315,12.523099,41.897277,86,9,2417.93389431,124
UMTS,99,1679916,12.51985,41.896672,167,13,2167.92651751,136
UMTS,99,989312,12.51992,41.892583,0,2,2066.44096308,126
UMTS,99,1680286,12.518729,41.88714,204,51,1989.23801915,144
UMTS,99,1680283,12.515748,41.886398,251,18,1789.0011637,158
UMTS,99,1680285,12.518313,41.88402,152,21,2047.24959454,130
UMTS,99,1644524,12.517985,41.883774,20,8,2033.71852465,120
UMTS,99,1644521,12.514705,41.883301,253,8,1828.90296702,155
UMTS,99,1638711,12.513366,41.884435,358,30,1687.45105058,183
UMTS,99,1638716,12.511237,41.884459,144,17,1541.14833593,153
UMTS,99,1678074,12.509128,41.884543,264,49,1395.74188718,175
UMTS,99,983615,12.508938,41.88613,58,17,1312.71802707,147
UMTS,99,1678075,12.507628,41.880925,138,28,1532.46252048,152
UMTS,99,1643494,12.504743,41.880917,146,11,1381.82541396,157
UMTS,99,992644,12.502609,41.881235,59,8,1253.33731721,146
UMTS,99,2334705,12.499116,41.882126,72,9,1027.11479739,156
UMTS,99,2334702,12.495937,41.881841,687,478,964.649827979,241
UMTS,99,992641,12.501768,41.882172,508,68,1132.7293576,216
UMTS,99,992642,12.50268,41.885261,169,14,942.949112862,158
UMTS,99,992645,12.503445,41.885762,104,22,960.170186465,152
UMTS,99,983616,12.501778,41.887855,351,12,747.451787613,201
UMTS,99,983613,12.501147,41.88859,961,34,677.983489365,389
UMTS,99,983612,12.507943,41.886178,408,92,1241.63430334,214
UMTS,99,1024912,12.503241,41.889302,65,21,816.009792201,148
UMTS,99,1024253,12.49325,41.889707,307,70,85.7007543123,177
UMTS,99,1024251,12.499124,41.892325,480,17,558.403601856,240
UMTS,99,2334701,12.4882,41.885294,1114,504,623.383979678,392
UMTS,99,2334704,12.483238,41.88811,167,42,713.209941221,163
UMTS,99,2334684,12.482891,41.888263,700,87,732.542257125,294
UMTS,99,2334681,12.480389,41.889148,698,435,894.177154066,300
UMTS,99,1021896,12.480218,41.892846,2415,37,947.466267471,1286
UMTS,99,1024256,12.492133,41.891938,734,25,196.864310744,293
UMTS,99,1021906,12.484828,41.891448,5,5,574.989622293,133
UMTS,99,1021893,12.479752,41.891244,2455,8,941.769956714,1290
UMTS,99,1021903,12.496191,41.897591,1314,19,873.465162303,541
UMTS,99,2334706,12.482701,41.887669,45,6,767.484344021,142
UMTS,99,6921161,12.478746,41.947273,23,2,6430.7438785,56
UMTS,99,1021923,12.497985,41.910744,222,34,2326.2617018,106
UMTS,99,1021936,12.500823,41.90986,10,4,2278.7566548,97
UMTS,99,1023973,12.481312,41.900544,141,5,1414.36982697,143
UMTS,99,1023783,12.480645,41.901139,47,10,1497.0154163,132
UMTS,99,1022213,12.487677,41.904494,1635,32,1629.94962755,719
UMTS,99,1024886,12.48876,41.905916,83,5,1771.01060743,112
UMTS,99,1024883,12.488577,41.905686,119,64,1747.83815424,119
UMTS,99,1024885,12.49054,41.906609,14,2,1832.94872445,102
UMTS,99,1024881,12.489931,41.90762,251,61,1948.73559972,133
UMTS,99,1023733,12.485865,41.909182,475,165,2168.16674746,160
UMTS,99,1024882,12.49084,41.906348,312,38,1802.490192,148
UMTS,99,6922172,12.464166,41.911115,362,22,3130.92253288,134
UMTS,99,6921674,12.465502,41.908059,119,8,2815.86315342,120
UMTS,99,1680343,12.526603,41.89814,417,36,2695.28681715,140
UMTS,99,1682492,12.531121,41.900991,381,34,3122.2587084,127
UMTS,99,1682493,12.532459,41.905897,550,110,3455.83408138,149
UMTS,99,1642182,12.531182,41.909355,396,132,3588.89717766,139
UMTS,99,1680362,12.526632,41.910381,719,43,3397.61962458,177
UMTS,99,1642183,12.52607,41.909172,599,22,3278.15046808,159
UMTS,99,1680361,12.52134,41.914521,2543,47,3460.86787086,695
UMTS,99,1680363,12.514957,41.91084,954,87,2847.59400747,212
UMTS,99,1021931,12.507818,41.909072,275,26,2396.25482573,116
UMTS,99,1023731,12.491208,41.910439,160,28,2255.65425895,108
UMTS,99,6922572,12.481262,41.911948,814,49,2557.71554242,224
UMTS,99,6921731,12.473127,41.913059,727,172,2917.99147,195
UMTS,99,1644523,12.514835,41.880998,539,389,1958.09363483,210
UMTS,99,6883001,12.473848,41.911291,1541,16,2720.69844881,557
UMTS,99,6921673,12.458445,41.906637,4231,1005,3112.65885816,1787
UMTS,99,6921672,12.460456,41.905605,371,59,2924.32561212,217
UMTS,99,6923261,12.463123,41.907285,337,9,2886.07553525,181
UMTS,99,1023773,12.480799,41.906609,460,151,2018.84273696,190
UMTS,99,1023363,12.478865,41.908268,79,27,2247.48938812,111
UMTS,99,1023793,12.477897,41.903001,227,52,1784.70527308,153
UMTS,99,1023772,12.48155,41.904939,279,21,1827.18849598,165
UMTS,99,1023795,12.479632,41.903778,132,5,1783.13283672,131
UMTS,99,6923252,12.461774,41.907868,359,58,3004.22324161,176
UMTS,99,6923251,12.461302,41.911046,105,5,3271.45301337,94
UMTS,99,6922173,12.458216,41.908169,528,16,3229.22063163,202
UMTS,99,6921401,12.459194,41.913607,105,8,3585.08250086,79
UMTS,99,6881301,12.46022,41.911833,924,49,3390.21512806,259
UMTS,99,6922171,12.462535,41.915079,261,207,3545.84876967,99
UMTS,99,6921733,12.46524,41.915518,100,26,3463.64842195,85
UMTS,99,6922174,12.463674,41.915537,102,10,3534.19414593,82
UMTS,99,1682491,12.53974,41.899303,32,3,3664.71162767,104
UMTS,99,1679911,12.541596,41.899576,108,5,3805.59816513,113
UMTS,99,1646202,12.552772,41.901901,258,12,4674.92410427,139
UMTS,99,1646201,12.561112,41.90367,847,40,5324.78303632,231
UMTS,99,1676871,12.558697,41.903096,3,2,5134.66797279,127
UMTS,99,1679942,12.567391,41.905479,562,16,5829.38923416,182
UMTS,99,1679993,12.578977,41.909029,1176,12,6769.15387875,240
UMTS,99,1678871,12.575824,41.908394,880,25,6524.55701319,205
UMTS,99,1679991,12.59883,41.914427,33,3,8358.45833526,122
UMTS,99,6237892,12.588299,41.94378,3915,157,9295.22775346,552
UMTS,99,6231042,12.618446,41.923288,319,10,10067.1058478,143
UMTS,99,1679913,12.522658,41.896699,374,7,2366.48704129,151
UMTS,99,6264872,12.49401,41.986376,1487,4,10701.026056,123
UMTS,99,1023171,12.49436,41.901216,1267,155,1237.48220998,532
UMTS,99,1023173,12.492884,41.900042,1428,128,1098.4600781,631
UMTS,99,1022281,12.504027,41.896379,275,5,1109.53260902,183
UMTS,99,1022211,12.489218,41.903583,39,4,1509.35979277,117
UMTS,99,1679921,12.539507,41.913775,280,66,4378.61141875,106
UMTS,99,1677831,12.538917,41.913144,281,115,4301.54331318,112
UMTS,99,1677832,12.537726,41.911069,48,21,4095.39308682,101
UMTS,99,1677835,12.537788,41.910917,4,3,4089.61977829,99
UMTS,99,1679213,12.519015,41.878063,417,549,2395.94907185,183
UMTS,99,1679216,12.519138,41.877972,416,50,2409.19362497,182
UMTS,99,1679221,12.515101,41.878809,557,403,2111.07330301,210
UMTS,99,1678072,12.508611,41.880676,256,235,1605.41216236,164
UMTS,99,1677906,12.516911,41.86886,6159,8,2991.7424773,3215
UMTS,99,1677903,12.521286,41.876569,7082,209,2629.15438473,4003
UMTS,99,1680303,12.525161,41.873312,237,18,3075.67239223,142
UMTS,99,1680294,12.520065,41.873232,5365,149,2791.3257629,2667
UMTS,99,1638712,12.515844,41.880382,730,184,2057.83213547,255
UMTS,99,1638713,12.511299,41.884307,292,71,1552.371641,173
UMTS,99,1678071,12.509605,41.885429,93,32,1387.09839925,149
UMTS,99,1679224,12.517872,41.878435,7,3,2302.53936032,132
UMTS,99,6921912,12.454728,41.908881,562,6,3483.02604631,165
UMTS,99,1023384,12.502418,41.900784,24,4,1397.93654195,141
UMTS,99,989702,12.501969,41.900661,357,123,1368.67146135,218
UMTS,99,6889042,12.456368,41.902518,822,2504,3003.40932039,374
UMTS,99,6923263,12.45812,41.90517,579,163,3039.66954036,286
UMTS,99,6889045,12.456001,41.902311,294,84,3017.30181279,193
UMTS,99,1026993,12.460713,41.90265,1767,315,2727.83123752,762
UMTS,99,1026992,12.476763,41.900935,40,6,1664.29475099,120
UMTS,99,1023831,12.476584,41.901098,3,2,1686.57537247,110
UMTS,99,990851,12.476777,41.901283,20,4,1691.6399912,115
UMTS,99,1026995,12.477647,41.900905,31,8,1616.90100016,116
UMTS,99,1023976,12.478562,41.900877,53,17,1569.49675803,120
UMTS,99,1023786,12.479822,41.901105,85,23,1530.25952872,139
UMTS,99,1023771,12.486905,41.901632,378,10,1336.74106415,181
UMTS,99,1680293,12.518512,41.873212,1479,1329,2708.91619891,384
UMTS,99,1679212,12.519371,41.876685,478,107,2506.45402205,193
UMTS,99,1023794,12.4783,41.904584,165,14,1911.90000507,138
UMTS,99,1025041,12.475203,41.906831,629,17,2247.55134744,233
UMTS,99,5609021,12.396507,41.824703,41,57,10178.762734,75
UMTS,99,5609024,12.396519,41.824759,23,4,10173.6877918,74
UMTS,99,6232014,12.611626,41.893335,19,5,8866.84855559,126
UMTS,99,6265653,12.603355,41.898745,484,12,8300.96590908,139
UMTS,99,1679054,12.602609,41.899302,5,5,8253.36453214,118
UMTS,99,6265656,12.602751,41.899276,23,6,8263.47437421,118
UMTS,99,6883002,12.457721,41.907321,633,334,3201.05653344,239
UMTS,99,6889043,12.457939,41.904847,554,816,3031.41772607,280
UMTS,99,6921101,12.454251,41.901751,595,974,3107.74884946,265
UMTS,99,6889041,12.460273,41.90377,657,320,2820.82098973,351
UMTS,99,5612273,12.396452,41.82469,7,8,10182.6488676,73
UMTS,99,6265483,12.60819,41.901398,784,12,8695.45815056,165
UMTS,99,1638715,12.514543,41.87999,213,3,2000.86810421,148
UMTS,99,1680282,12.514685,41.881873,48,3,1899.44928742,132
UMTS,99,989062,12.548085,41.943428,407,46,7228.33412625,128
UMTS,99,1024391,12.53345,41.934396,1205,174,5790.30539757,206
UMTS,99,1024413,12.531405,41.93395,415,84,5668.92646973,118
UMTS,99,1024411,12.543679,41.937494,831,27,6500.6406779,159
UMTS,99,1021361,12.531655,41.934552,80,10,5735.98837439,94
UMTS,99,1024392,12.524998,41.928239,262,27,4880.19977052,100
UMTS,99,984383,12.522203,41.925382,81,20,4501.26524286,74
UMTS,99,989281,12.517635,41.92117,502,40,3926.85009983,114
UMTS,99,1021363,12.518761,41.922428,74,11,4089.75863467,77
UMTS,99,989282,12.515934,41.91941,104,31,3694.51351168,83
UMTS,99,989283,12.51473,41.91866,66,7,3578.84663734,87
UMTS,99,1026981,12.515057,41.918685,1,3,3592.65978316,76
UMTS,99,1026983,12.512085,41.916797,347,43,3304.93505694,97
UMTS,99,1021922,12.496722,41.910294,10,3,2261.62664172,89
UMTS,99,1021921,12.494412,41.908626,147,21,2058.27060722,110
UMTS,99,1680313,12.524592,41.875464,193,19,2900.91440942,137
UMTS,99,1021901,12.501305,41.900302,143,21,1309.01340495,165
UMTS,99,1026982,12.513498,41.910732,17,4,2775.09574828,90
UMTS,99,1653493,12.565345,41.920924,255,77,6412.44581943,127
UMTS,99,1021532,12.562263,41.929427,423,29,6786.50160083,125
UMTS,99,1679943,12.566725,41.923556,861,43,6658.22439628,164
UMTS,99,1024593,12.567755,41.92762,418,382,6981.91981601,130
UMTS,99,1653491,12.566984,41.922272,437,78,6595.7618637,142
UMTS,99,1024596,12.567303,41.926968,529,19,6911.78411205,136
UMTS,99,1653496,12.564875,41.920142,274,9,6336.72166961,130
UMTS,99,1653492,12.565808,41.920076,167,24,6391.9458607,119
UMTS,99,1024592,12.572655,41.925777,512,414,7161.8878804,141
UMTS,99,984381,12.530352,41.931869,870,19,5430.26700634,169
UMTS,99,1679404,12.541942,41.937684,22,3,6443.07135358,101
UMTS,99,1025053,12.477043,41.891747,185,94,1148.81874645,175
UMTS,99,2334671,12.472239,41.892215,468,308,1509.37457234,233
UMTS,99,1023072,12.469885,41.89428,381,65,1728.50279439,202
UMTS,99,1024892,12.466483,41.896408,371,178,2041.17232514,198
UMTS,99,1024893,12.464006,41.900295,377,81,2386.10025543,254
UMTS,99,1022933,12.464061,41.900627,4979,249,2400.17549641,2487
UMTS,99,6923262,12.463775,41.903892,706,153,2612.88856278,358
UMTS,99,6889046,12.458334,41.904623,247,30,2993.27951297,175
UMTS,99,1680296,12.518578,41.873098,161,187,2721.26791048,143
UMTS,99,1643491,12.504669,41.88093,293,30,1377.08633106,177
UMTS,99,2298871,12.475545,41.891874,143,9,1260.92969733,163
UMTS,99,6921676,12.455235,41.918588,2868,18,4193.19093264,784
UMTS,99,1680323,12.530069,41.867498,356,22,3769.90869293,152
UMTS,99,1643472,12.533063,41.863645,273,35,4225.17380168,137
UMTS,99,1680322,12.535527,41.865231,56,17,4240.58155173,128
UMTS,99,1680551,12.541483,41.864119,134,13,4660.03954964,131
UMTS,99,1679503,12.54422,41.864551,149,11,4792.12334704,135
UMTS,99,1679502,12.548405,41.86364,75,9,5103.20778881,133
UMTS,99,1677401,12.550245,41.863091,113,12,5250.03666566,137
UMTS,99,1677402,12.554469,41.861006,794,17,5639.88828698,256
UMTS,99,1648882,12.558319,41.858903,12,6,6008.23565566,151
UMTS,99,1678652,12.562343,41.856639,41,3,6397.60585324,158
UMTS,99,1677912,12.567835,41.85389,100,35,6907.02635718,165
UMTS,99,1677915,12.568038,41.854006,2,2,6911.75061737,154
UMTS,99,1024591,12.568318,41.928533,63,10,7076.33483516,113
UMTS,99,1022753,12.48332,41.903457,419,78,1622.05315561,206
UMTS,99,1644522,12.521059,41.88004,218,84,2412.73200448,141
