,level_0,index,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,distanze
3735,121638,5128640,UMTS,222,1,61503,99178532,,12.495766,41.986792,30,2,1,1403447048,1404651957,,10735.45432758062
3736,121639,5128649,UMTS,222,1,61503,99179128,,12.478927,41.986313,555,5,1,1403447112,1404652031,,10736.172042587075
3737,121640,5128655,UMTS,222,1,61503,99179129,,12.468086999999999,41.98352,608,5,1,1403447194,1425837627,,10561.394540264519
3738,121641,5128657,UMTS,222,1,61503,99156199,,12.448267999999999,41.982096000000006,751,5,1,1403447248,1404652151,,10844.332532418623
3739,121642,5128660,UMTS,222,1,61503,99166186,,12.436245,41.980945,503,5,1,1403447292,1404652208,,11103.484692461327
3740,121643,5128661,UMTS,222,1,61503,99158733,,12.456689,41.972506,9714,5,1,1403447304,1424629237,,9610.8121284622
3741,121809,5130143,UMTS,222,10,35008,10086564,,12.600589999999999,41.912119,3,2,1,1403462301,1403462421,,9308.04992126279
3742,121810,5130190,UMTS,222,88,30090,26026784,,12.5126,41.834210999999996,5713,28,1,1403463097,1423348066,,6439.531203641793
3743,121834,5132362,UMTS,222,88,30074,25336956,,12.430783,41.811068,169,30,1,1403511132,1415038058,,10164.7496580968
3744,121932,5139759,UMTS,222,88,30122,25467412,,12.580961,41.93065,1,4,1,1403610418,1403610578,,8618.839978318605
3745,121998,5140972,UMTS,222,99,50063,18063069,,12.450683999999999,41.816446,128,2,1,1403627783,1403627819,,8889.23155604532
3746,122001,5140994,UMTS,222,99,50001,22002641,,12.453542,41.804590000000005,134,3,1,1403627903,1403627921,,10036.738433678851
3747,122004,5141001,UMTS,222,99,50001,22002642,,12.452524,41.803736,22,3,1,1403627951,1403628249,,10153.836639280644
3748,122026,5141154,UMTS,222,10,35004,10084296,,12.569671000000001,41.922446,6,2,1,1403628954,1403629012,,7350.386871050271
3749,122108,5143543,UMTS,222,88,31111,25991615,,12.549817,41.888877,895,2,1,1403671974,1422277614,,4773.158974051257
3750,122109,5143544,UMTS,222,88,31111,25991614,,12.54135,41.894633,216,3,1,1403672034,1413127953,,4098.1462762840965
3751,122110,5143546,UMTS,222,88,31111,25991704,,12.537192999999998,41.892540999999994,373,6,1,1403672096,1417438815,,3732.445032547138
3752,122111,5143552,UMTS,222,88,31111,25966857,,12.535312,41.892461,175,7,1,1403672216,1425921598,,3576.1027271307607
3753,122116,5144008,UMTS,222,88,31111,25966542,,12.578527000000001,41.871868,524,3,1,1403678286,1422894398,,7437.965238858192
3754,122119,5144028,UMTS,222,88,31111,25962994,,12.571633,41.878436,1212,13,1,1403678526,1427277998,,6709.975116373917
3755,122210,5145877,UMTS,222,99,50063,18024002,262.0,12.453942,41.829702000000005,1224,26,1,1403698893,1428489781,-106.0,7434.5355055279615
3756,122247,5146253,UMTS,222,99,50063,18062916,344.0,12.481554,41.868087,623,13,1,1403704166,1428489781,-112.0,2611.1334924410658
3757,122249,5146257,UMTS,222,99,50063,18061775,507.0,12.481667999999999,41.866695,502,10,1,1403704196,1428489781,-103.0,2753.84318752141
3758,122453,5149353,UMTS,222,10,35004,10086693,,12.515919,41.963347,1,3,1,1403765623,1403765781,,8359.749642913132
3759,122636,5157376,UMTS,222,1,61510,98965868,,12.613956,41.863186999999996,3312,41,1,1403847493,1423065314,-93.0,10531.690856299781
3760,122640,5158745,UMTS,222,1,61510,98959558,,12.496549,41.796061,1670,25,1,1403868192,1437343354,-101.0,10458.9109170428
3761,122647,5159576,UMTS,222,88,30092,25712259,,12.390405,41.903310999999995,4,2,1,1403880603,1403880676,,8583.23968912084
3762,122695,5161465,UMTS,222,88,30092,25698842,,12.471783,41.939359,233,3,1,1403913067,1405803717,,5722.951640860844
3763,122753,5168536,UMTS,222,88,31091,25800493,,12.539658,41.89569,438,2,1,1404056950,1404057130,,3975.1587792278297
3764,122774,5169291,UMTS,222,88,31111,25968900,,12.549327,41.884838,896,2,1,1404073033,1410975016,,4767.439308985277
3765,122775,5169292,UMTS,222,88,31111,25991638,,12.540025,41.888027,229,4,1,1404073041,1410975196,,3965.507901214977
3766,123137,5176056,UMTS,222,99,50364,18725301,,12.560364,41.862759000000004,3,4,1,1404194246,1404194420,,6416.0240653448545
3767,123153,5177706,UMTS,222,1,61509,98895380,,12.487625999999999,41.900932,996,13,1,1404222899,1446999113,,1257.18467454844
3768,123176,5178693,UMTS,222,1,61510,98961048,,12.557143,41.855912,6776,104,1,1404241107,1421160099,,6590.111928289831
3769,123177,5178709,UMTS,222,88,31091,25795633,,12.472758,41.89113,221,2,1,1404241299,1433106622,,1627.8853351136067
3770,123178,5179401,UMTS,222,1,61509,98895275,,12.486688000000001,41.908255,0,2,1,1404253169,1404253219,,2062.258081654123
3771,123247,5187951,GSM,222,10,30005,29691,,12.409982000000001,41.890964000000004,3839,16,1,1404409031,1412617602,,6834.9188031169715
3772,123263,5188984,UMTS,222,88,30092,25730785,,12.458208,41.946356,8,2,1,1404428241,1404428261,,6852.36427317267
3773,123265,5189004,UMTS,222,88,30092,25734228,,12.426314,41.938387,794,13,1,1404428681,1421939357,,7659.934352558738
3774,123266,5189005,UMTS,222,88,30092,25700668,,12.419266,41.947292,1043,5,1,1404428696,1411155674,,8774.290816615014
3775,123280,5189866,UMTS,222,88,31091,25795767,,12.463234,41.913025,470,6,1,1404453253,1406039800,,3503.126261340749
3776,123281,5189871,UMTS,222,88,31091,25795835,,12.465273,41.912958,56,2,1,1404453308,1404453373,,3383.164002214005
3777,123316,5191859,UMTS,222,88,30122,25436805,,12.543942999999999,41.918786,1,3,1,1404480637,1404480751,,5332.906414496081
3778,123537,5199417,UMTS,222,1,61501,98372903,,12.574529,41.941253,258,12,1,1404650801,1433096776,,8870.727067857024
3779,123539,5199455,UMTS,222,1,61508,98852045,,12.556649,41.969428,401,2,1,1404651681,1404651707,,10293.26729331784
3780,123541,5199458,UMTS,222,1,61508,98852044,,12.543776,41.974761,511,3,1,1404651741,1421243672,,10318.815480500905
3781,123543,5199465,GSM,222,1,501,43034,,12.514000999999999,41.985863,2537,5,1,1404651837,1434858339,-113.0,10779.349293588832
3782,123544,5199466,UMTS,222,1,61508,98831225,,12.514597,41.988385,172,2,1,1404651865,1404651867,,11063.789479133853
3783,123545,5199472,UMTS,222,1,61508,98851364,,12.501297000000001,41.990302,113,2,1,1404651925,1404651925,,11146.367535375859
3784,123547,5199484,UMTS,222,1,61503,99166187,,12.42416,41.976778,67,5,1,1404652271,1406471232,,11157.921089033018
3785,123661,5205733,UMTS,222,99,50364,18678757,,12.587174000000001,41.87138,53,6,1,1404734589,1404734879,,8144.4927688376065
3786,123772,5211789,UMTS,222,88,31111,25962933,,12.542351,41.894904,1780,10,1,1404795543,1425920768,,4184.287099516691
3787,123773,5211809,UMTS,222,88,31091,25770007,,12.533389,41.907824,655,11,1,1404795713,1408532379,,3930.864928049622
3788,123774,5211810,UMTS,222,88,31091,25772527,,12.532389,41.907926,527,12,1,1404795757,1408559685,,3864.928389382377
3789,123775,5211815,UMTS,222,88,31091,25794932,,12.530159,41.909865,468,10,1,1404795893,1408559925,,3825.8477990231468
3790,123776,5211826,UMTS,222,88,31091,25764498,,12.531661999999999,41.909162,63,2,1,1404796003,1408532506,,3885.9096125973356
3791,124210,5219334,UMTS,222,88,30091,25376691,,12.58878,41.827594,56,4,1,1404905138,1404905258,,10604.155286047147
3792,124416,5225932,UMTS,222,1,61510,98961327,,12.581248,41.877821999999995,1038,21,1,1404990773,1449086164,,7506.621896903103
3793,124417,5225937,UMTS,222,1,61510,98961838,,12.581046,41.875054999999996,617,35,1,1404990823,1448134998,,7552.628192903643
3794,124419,5225939,UMTS,222,1,61510,98977613,,12.584083,41.876909999999995,476,3,1,1404990876,1432319639,,7756.738725651766
3795,124420,5225984,UMTS,222,1,61510,98962214,,12.593572,41.859868,551,6,1,1404991326,1423493053,,9053.286646245133
3796,124421,5225987,UMTS,222,1,61510,98982894,,12.596225,41.85457,660,16,1,1404991393,1432764323,,9488.212249864764
3797,124422,5225995,UMTS,222,1,61510,98962213,,12.602718,41.852234,310,3,1,1404991463,1437343353,-101.0,10086.484206619634
3798,124423,5225996,UMTS,222,1,61510,98962002,,12.60849,41.855266,1569,5,1,1404991486,1409241781,,10393.267989345204
3799,124424,5226008,UMTS,222,1,61510,98962001,,12.616012,41.853282,910,12,1,1404991536,1432764323,,11055.024775023447
3800,124530,5230814,UMTS,222,1,61510,98961880,,12.590108,41.899981,5308,20,1,1405070020,1429210278,,8186.9948280752815
3801,124531,5230817,UMTS,222,1,61510,98961879,,12.591221,41.894234000000004,154,28,1,1405070083,1425210002,,8219.31061810489
3802,124534,5230833,UMTS,222,1,61510,98964354,,12.593982,41.876788,1163,9,1,1405070203,1441731671,,8567.18897349575
3803,124642,5234978,UMTS,222,88,31091,25795626,,12.471083,41.900246,319,79,1,1405121825,1410653590,,2088.2960813063337
3804,124643,5235000,UMTS,222,88,31091,25764164,,12.471053999999999,41.900206,150,18,1,1405122268,1410651513,,2087.954412414492
3805,124644,5235102,UMTS,222,88,31091,25795836,,12.470293,41.915262,854,19,1,1405123536,1423487215,,3333.086800222011
3806,124775,5238020,UMTS,222,10,35005,10414031,,12.480367,41.872811999999996,97,3,1,1405177156,1417377087,,2168.992602279725
3807,124776,5238035,UMTS,222,10,35005,10411989,,12.499007,41.87233,2728,21,1,1405177321,1432917140,,2057.8526454684375
3808,124788,5238673,UMTS,222,88,31091,25764149,,12.492801,41.893397,132,2,1,1405182522,1410807256,,360.2116035894323
3809,124923,5242009,UMTS,222,88,31111,25991585,,12.625156,41.880406,818,49,1,1405239049,1427216544,,11077.639960172462
3810,124943,5243166,UMTS,222,99,50063,19371271,,12.421237,41.901544,432,62,1,1405258748,1443816928,,6033.458608350069
3811,124944,5243174,UMTS,222,99,50063,19372762,,12.421141,41.901659,959,676,1,1405258804,1449684578,,6043.927074472595
3812,124959,5243735,UMTS,222,1,61510,98961328,,12.572934,41.875506,2606,101,1,1405268336,1449086266,,6885.7398835995145
3813,124970,5244523,UMTS,222,10,35008,10414031,,12.479749,41.872951,94,3,1,1405280082,1411593133,,2179.3889947454413
3814,124971,5244539,UMTS,222,10,35008,10395630,,12.470064,41.871559000000005,196,2,1,1405280253,1411593190,,2773.188295597777
3815,124972,5244555,UMTS,222,10,35005,10084952,,12.4455,41.881645,2186,7,1,1405280778,1416333779,,4000.6574945068437
3816,124973,5244558,UMTS,222,10,35005,10084932,,12.42982,41.891515000000005,62,3,1,1405280848,1424212256,,5190.0664406923615
3817,124974,5244562,UMTS,222,10,35005,10061343,,12.41501,41.888821,280,2,1,1405280962,1424212386,,6418.9316025418975
3818,124975,5244569,UMTS,222,10,35005,10061342,,12.412711999999999,41.890545,27,2,1,1405281022,1405281082,,6607.935219058603
3819,124976,5244573,UMTS,222,10,35005,10085883,,12.411627000000001,41.893081,13,2,1,1405281133,1405281128,,6705.504420254924
3820,124977,5244574,UMTS,222,10,35005,10084882,,12.407492999999999,41.891936,44,3,1,1405281188,1405281252,,7043.591696325915
3821,124979,5244583,GSM,222,10,30005,29697,,12.407441,41.891609,112,8,1,1405281358,1412617052,,7047.007976788342
3822,124996,5246452,UMTS,222,88,30122,25468828,,12.517958,41.978001,905,21,1,1405321587,1405343322,,9984.082272420052
3823,125000,5246542,UMTS,222,88,30122,25438576,,12.517472,41.979141999999996,42,5,1,1405323082,1405341749,,10099.545138030957
3824,125031,5247592,UMTS,222,88,30090,26026416,,12.486528999999999,41.854585,10,2,1,1405335057,1405335110,,3982.025555861745
3825,125039,5247860,UMTS,222,88,30090,26057023,,12.51408,41.876124,3526,84,1,1405338401,1411342244,,2386.1601873345685
3826,125047,5248181,UMTS,222,88,30122,25436776,,12.517384,41.97927,57,7,1,1405341779,1405343302,,10111.954010836556
3827,125048,5248194,UMTS,222,88,30074,25305567,,12.414178,41.827949,533,2,1,1405341839,1409137347,,9480.320506263139
3828,125050,5248257,UMTS,222,88,31091,25757669,,12.495998,41.896621,3682,13,1,1405342479,1408384120,,778.1612487280662
3829,125076,5249685,UMTS,222,99,50364,21339946,,12.475451,41.900690999999995,4311,24,1,1405360910,1423554039,,1824.0245476030823
3830,125084,5250601,UMTS,222,1,3039,76836866,,12.386047,41.894902,2,4,1,1405370503,1405370698,,8836.135390471463
3831,125085,5250684,UMTS,222,88,30092,25729388,,12.4184,41.910740000000004,8,2,1,1405371498,1405371496,,6546.295506859818
3832,125086,5250686,UMTS,222,88,30092,25699664,,12.414361999999999,41.906864,266,3,1,1405371546,1420937268,,6730.407541160406
3833,125087,5250694,UMTS,222,88,30092,25699666,,12.409489,41.90546,186,4,1,1405371609,1422726477,,7081.078001731614
3834,125088,5250713,UMTS,222,88,30092,25730237,,12.4055,41.906181,234,2,1,1405371789,1420937148,,7421.604100250184
3835,125191,5253403,GSM,222,1,51299,39438,,12.558286,41.843392,317,3,1,1405416957,1405417203,,7548.696989260056
3836,125192,5253407,GSM,222,1,51299,26010,,12.55942,41.84415,52,2,1,1405417082,1405417143,,7560.064404651108
3837,125200,5253481,UMTS,222,1,61510,98962114,,12.511080999999999,41.874051,92,14,1,1405418322,1405420188,,2372.4833040600784
3838,125201,5253498,UMTS,222,1,61510,98965884,,12.511167,41.874586,94,5,1,1405418503,1405420378,,2332.732731137403
3839,125208,5253613,UMTS,222,1,61509,98900386,,12.510791000000001,41.874755,94,2,1,1405419253,1405420433,,2297.90759394305
3840,125217,5253714,UMTS,222,99,65534,13844738,,12.509338,41.877003,41,13,1,1405421098,1405430885,,2032.8396576401278
3841,125218,5253721,UMTS,222,88,65534,80933128,,12.509273,41.876836,20,3,1,1405421164,1405430591,,2042.5108392410039
3842,125276,5255236,UMTS,222,88,31091,25795815,,12.507238000000001,41.897559,1663,5,1,1405441151,1413475431,,1484.399784212848
3843,125323,5256529,UMTS,222,88,30090,26026417,,12.493858,41.851808,18,2,1,1405460696,1405460757,,4263.115654001671
3844,125463,5259692,UMTS,222,88,30520,80912391,,12.496567,41.803142,1656,35,1,1405508741,1418371873,,9672.959272461514
3845,125477,5260077,UMTS,222,1,61510,98961801,,12.615302,41.862161,4431,22,1,1405513740,1430036907,-105.0,10671.594447510233
3846,125478,5260086,UMTS,222,1,61510,98983074,,12.596625999999999,41.85102,1633,9,1,1405513820,1437343353,-101.0,9689.149380798335
3847,125479,5260126,UMTS,222,1,61510,98977385,,12.59324,41.876158000000004,482,10,1,1405513988,1441731909,,8519.09130006
3848,125500,5261382,UMTS,222,88,31111,25954332,,12.500394,41.892913,1024,10,1,1405526462,1405526782,,735.114528017465
3849,125630,5262521,UMTS,222,88,30122,25468526,,12.555508999999999,41.944184,66,3,1,1405537107,1405537410,,7966.085339044983
3850,125647,5263474,UMTS,222,88,31091,25795619,,12.491151,41.906175,413,5,1,1405550099,1410650559,,1780.058330784911
3851,125648,5263489,UMTS,222,88,31091,25795620,,12.474495,41.904482,1293,2,1,1405550169,1407017514,,2171.780132396559
3852,125649,5263495,UMTS,222,88,31091,25795618,,12.488358999999999,41.909544,327,3,1,1405550249,1423139274,,2176.662185538086
3853,125650,5263497,UMTS,222,88,31091,25795823,,12.476985,41.909587,848,11,1,1405550294,1431188956,,2504.2750198419762
3854,125651,5263519,UMTS,222,88,31091,25795824,,12.472414,41.912053,328,4,1,1405550439,1414800414,,2938.9557222179383
3855,125652,5263523,UMTS,222,88,30092,25729271,,12.466111999999999,41.925188,715,3,1,1405550514,1405550644,,4456.231506650375
3856,125653,5263560,GSM,222,88,30124,17417,,12.444547,41.939735999999996,341,3,1,1405551100,1405551144,,6783.836824639038
3857,125654,5263586,UMTS,222,88,30092,25734229,,12.418407,41.944701,583,14,1,1405551354,1418429331,,8619.15315938483
3858,125794,5265158,UMTS,222,88,30113,25504628,,12.519014,41.912957,11263,39,1,1405580895,1410041006,,3362.51035965415
3859,125823,5265384,UMTS,222,88,30090,26034483,,12.478462,41.862338,487,22,1,1405584279,1427892653,,3299.0599127645623
3860,125859,5266838,UMTS,222,88,30074,25337883,,12.392188,41.85464,9354,3,1,1405602435,1407256662,,9202.726435816203
3861,125887,5267749,UMTS,222,10,35005,10396993,,12.504063,41.872448999999996,392,3,1,1405613003,1412432827,,2196.3099149236323
3862,125888,5267753,UMTS,222,10,35005,10413361,,12.507961,41.876281,12,2,1,1405613067,1407003222,,2015.909107068194
3863,125890,5267766,UMTS,222,10,35005,10413331,,12.512630999999999,41.87507,113,2,1,1405613197,1407003362,,2377.626332589649
3864,125891,5267770,UMTS,222,10,35005,10413334,,12.512556,41.875124,216,3,1,1405613257,1412433007,,2368.9825066767157
3865,125892,5267774,UMTS,222,10,35005,10375503,,12.517708,41.876366,7,2,1,1405613307,1412433060,,2605.470212404821
3866,125893,5267779,UMTS,222,10,35005,10375499,,12.522932,41.877182,105,3,1,1405613403,1411830066,,2921.175154339865
3867,125894,5267797,UMTS,222,10,35005,10413521,,12.527688000000001,41.880437,109,4,1,1405613533,1411581767,,3127.511544807811
3868,125896,5267807,UMTS,222,10,35005,10413519,,12.529192,41.880415,166,8,1,1405613657,1411830442,,3245.74582092558
3869,125988,5287544,UMTS,222,88,31091,25766464,,12.500127,41.904925,639,2,1,1405670532,1405670649,,1761.6159688466691
3870,125990,5287562,UMTS,222,88,31091,25757714,,12.493613,41.911039,71,3,1,1405670784,1405670834,,2320.0550324140745
3871,125991,5287568,UMTS,222,88,31091,25764665,,12.493385,41.914981,426,5,1,1405670890,1405671130,,2756.8466949864055
3872,126002,5287803,UMTS,222,1,61510,98962427,,12.606909,41.916922,34,10,1,1405674730,1405923937,,9960.617445286734
3873,126003,5287806,UMTS,222,88,30090,26036333,,12.482047999999999,41.866611,529,10,1,1405674790,1425378469,,2752.736151347776
3874,126004,5287808,UMTS,222,1,61510,98963199,,12.606879,41.916983,5,2,1,1405674850,1405674904,,9960.260735206608
3875,126015,5292000,UMTS,222,88,31091,25770341,,12.498482000000001,41.901711999999996,67,2,1,1405690634,1405690694,,1379.559209106975
3876,126073,5298193,UMTS,222,1,61508,98831214,,12.534428,41.93758,31,3,1,1405763404,1405763579,,6318.5104075147765
3877,126074,5298199,UMTS,222,88,30122,25467320,,12.536092,41.93967,17,3,1,1405763475,1405763655,,6588.25190463965
3878,126075,5298205,UMTS,222,88,30122,25467322,,12.534641,41.935382000000004,506,7,1,1405763705,1405793247,,6126.688096913088
3879,126080,5298846,UMTS,222,1,61508,98838067,,12.548422,41.943664,36,5,1,1405769797,1405770040,,7546.650134548594
3880,126128,5300342,UMTS,222,1,61510,98960942,,12.467893,41.863303,137,9,1,1405788024,1420226749,,3608.6488838975015
3881,126134,5300463,GSM,222,1,60112,4775,,12.468325,41.862228,98,2,1,1405790276,1405790335,,3688.517307812154
3882,126137,5300609,UMTS,222,88,30122,25437001,,12.486260000000001,41.927040000000005,39,3,1,1405792597,1405792737,,4125.737190275959
3883,126138,5300610,UMTS,222,88,30122,25446544,,12.489344000000001,41.925895000000004,74,133,1,1405792657,1405802967,,3975.428568989868
3884,126140,5300650,UMTS,222,88,30090,26026386,,12.467011,41.862927,348,4,1,1405793437,1427543103,,3684.53606672135
3885,126167,5301374,UMTS,222,88,30122,25442586,,12.487658,41.925778,129,6,1,1405803040,1405803187,,3973.6611810791337
3886,126169,5301383,UMTS,222,88,30122,25438550,,12.485787,41.929171999999994,84,2,1,1405803219,1405803210,,4365.572683000518
3887,126170,5301391,UMTS,222,88,30092,25699563,,12.492087,41.934191999999996,1272,13,1,1405803350,1405803689,,4889.301727774014
3888,126171,5301420,UMTS,222,88,30122,25449070,,12.491594000000001,41.939361,29,2,1,1405803590,1405803627,,5463.7333989432245
3889,126173,5301442,UMTS,222,88,30092,25698848,,12.425566,41.925270000000005,139,2,1,1405803967,1420766856,,6773.683362370607
3890,126174,5301446,UMTS,222,88,30092,25706687,,12.422203999999999,41.917357,497,6,1,1405804049,1422144573,,6555.550630203037
3891,126175,5301454,UMTS,222,88,30092,25734224,,12.42682,41.927355,318,5,1,1405804208,1405804290,,6826.355462941473
3892,126179,5301478,UMTS,222,88,30078,25241912,,12.412744,41.951982,296,3,1,1405804530,1405804540,,9524.58004466297
3893,126226,5303769,UMTS,222,88,30328,80906247,,12.475331,41.885884999999995,27,9,1,1405853063,1405853964,,1489.1466295786188
3894,126243,5304808,UMTS,222,99,50063,19334781,,12.416139,41.898031,1501,12,1,1405864242,1420969953,,6382.974508783207
3895,126308,5308316,UMTS,222,88,30122,25467225,,12.528432,41.940538000000004,8,3,1,1405923714,1405923940,,6345.38986583261
3896,126495,5313874,UMTS,222,88,31091,25764194,,12.500519,41.910449,31,5,1,1406007458,1406296191,,2352.3423950668343
3897,126588,5315478,UMTS,222,88,30090,26037035,,12.452777000000001,41.835479,601,2,1,1406027906,1423873000,,6905.775004344447
3898,126589,5315490,UMTS,222,88,30090,26057200,,12.460247,41.837828,769,4,1,1406027986,1423872884,,6395.19625512127
3899,126590,5315501,UMTS,222,88,30090,26027206,,12.480307,41.844045,892,4,1,1406028116,1427535730,,5219.815794521619
3900,126625,5315671,UMTS,222,88,30090,26057094,,12.494779,41.864257,1667,4,1,1406029999,1426841935,,2885.677245748121
3901,126626,5315686,UMTS,222,88,30090,26032373,,12.48552,41.870305,564,17,1,1406030176,1425378527,-108.0,2278.0264386226827
3902,126634,5315739,UMTS,222,88,30090,26019895,,12.455808,41.883379999999995,1349,9,1,1406031007,1408966106,-108.0,3123.805210928799
3903,126636,5315748,UMTS,222,88,30090,26057129,,12.46142,41.863968,1839,2,1,1406031128,1406031888,,3880.158217607692
3904,126643,5315970,UMTS,222,88,30090,26031865,,12.486525,41.864464,2610,14,1,1406034420,1406035618,,2895.9082953253646
3905,126650,5316474,UMTS,222,88,31091,25795758,,12.457381,41.912127000000005,60,2,1,1406039651,1406039681,,3789.028310578199
3906,126651,5316483,UMTS,222,88,30092,25729339,,12.462325,41.914273,415,4,1,1406039739,1406039860,,3655.7599657281166
3907,126654,5316584,UMTS,222,10,35007,10412283,,12.46997,41.90648,163,9,1,1406040540,1421679773,,2593.0170542496758
3908,126655,5316588,UMTS,222,10,35007,10412286,,12.470031,41.907121000000004,133,8,1,1406040610,1406045061,,2639.682036612674
3909,126670,5316901,UMTS,222,88,30090,26019896,,12.47133,41.874359000000005,2039,39,1,1406044861,1412950838,,2474.629458959812
3910,126703,5317427,UMTS,222,88,30090,26057820,,12.45887,41.850251,4,3,1,1406051472,1406051594,,5232.450667002399
3911,126721,5317462,UMTS,222,88,30090,26019919,,12.459814,41.850087,83,2,1,1406051653,1406051712,,5206.838514956305
3912,126726,5317739,UMTS,222,88,30090,26029036,,12.453529,41.886679,31,3,1,1406053623,1406053685,,3243.6841717112056
3913,126737,5318311,UMTS,222,88,30090,26026410,,12.475394999999999,41.851071000000005,1055,22,1,1406058406,1424350577,,4565.003650839622
3914,126743,5318504,GSM,222,88,30125,8608,,12.464977000000001,41.847266999999995,929,5,1,1406060217,1424344565,,5279.03156566623
3915,126775,5320698,UMTS,222,88,30090,26028502,,12.49709,41.864219,188,2,1,1406099974,1406100046,,2909.6762309851115
3916,126778,5320763,UMTS,222,99,50364,18719713,,12.540767,41.885729,8,2,1,1406101472,1406101527,,4050.1820105708816
3917,126780,5320778,UMTS,222,99,50364,18719719,,12.540975999999999,41.885927,3,2,1,1406101642,1406101722,,4064.7829875034063
3918,126806,5321957,GSM,222,88,30125,64245,,12.543034,41.799065,28,2,1,1406117990,1427378549,-113.0,10960.585884160713
3919,126886,5323899,UMTS,222,88,30090,26062640,,12.481264,41.875732,1042,14,1,1406140450,1427582341,-101.0,1848.3895653778684
3920,126887,5323916,UMTS,222,88,30090,26026366,,12.484309,41.876391999999996,209,12,1,1406140855,1420312578,-105.0,1669.2199487605533
3921,126888,5323919,UMTS,222,88,30090,26019884,,12.481836,41.876049,157,10,1,1406140915,1420312578,-98.0,1794.396680126498
3922,126944,5326726,UMTS,222,10,35004,10362504,,12.484625,41.916522,438,15,1,1406193353,1406201606,,2995.656321271653
3923,126945,5326728,UMTS,222,10,35004,10362501,,12.485016,41.91648,486,15,1,1406193407,1406201515,,2984.3317849257337
3924,126947,5326854,UMTS,222,10,35004,10382337,,12.489567999999998,41.917483000000004,242,11,1,1406195979,1406196644,,3042.0118062500073
3925,126957,5327126,UMTS,222,10,35004,10382330,,12.489142999999999,41.913983,410,4,1,1406199790,1406200120,,2657.806919032766
3926,126958,5327130,UMTS,222,10,35004,10382336,,12.490864,41.913244,79,3,1,1406199850,1406200035,,2565.417343569859
3927,126959,5327133,UMTS,222,10,35004,10411875,,12.490478,41.912744,50,4,1,1406199906,1406200000,,2511.7026614726233
3928,126965,5327321,UMTS,222,10,35004,10362332,,12.477634,41.919169000000004,168,3,1,1406201636,1406201845,,3443.770479577988
3929,126966,5327346,UMTS,222,10,35004,10412467,,12.474423,41.915779,29,2,1,1406201910,1406201976,,3208.878162892019
3930,126967,5327355,UMTS,222,10,35004,10362409,,12.470604,41.914477000000005,57,3,1,1406202026,1406202090,,3246.143879766273
3931,126968,5327406,UMTS,222,10,35004,10413703,,12.466745,41.913486,142,3,1,1406202147,1406202266,,3348.5033314441334
3932,126971,5327446,UMTS,222,10,35004,10363619,,12.458656,41.90651,683,11,1,1406202596,1406206822,,3331.897622398551
3933,126972,5327463,UMTS,222,10,35004,10363625,,12.458003,41.90619,79,19,1,1406202776,1406206772,,3358.5173857537757
3934,126973,5327465,UMTS,222,10,35004,10413207,,12.458215,41.906531,186,8,1,1406202836,1406206887,,3363.9077106864875
3935,126974,5327468,UMTS,222,10,35004,10363622,,12.458307000000001,41.906139,60,12,1,1406202896,1406206477,,3334.131880295905
3936,126976,5327520,GSM,222,1,51299,6366,,12.589630999999999,41.851802,1671,3,1,1406203641,1409829037,,9133.019620181962
3937,126977,5327602,UMTS,222,10,35004,10413201,,12.457991,41.907158,9,3,1,1406204231,1406204351,,3417.499525815215
3938,126979,5327636,UMTS,222,10,35004,10413204,,12.457963000000001,41.906988,15,3,1,1406204757,1406206087,,3409.0591831105476
3939,126983,5327837,UMTS,222,1,61510,98962221,,12.596748,41.846787,3,2,1,1406206717,1406206797,,9918.182327663453
3940,126984,5327845,UMTS,222,10,35007,10413204,,12.459222,41.904767,151,3,1,1406206927,1429035537,,3190.0377905279192
3941,127004,5328423,UMTS,222,88,30074,25336931,,12.426644999999999,41.810679,1430,5,1,1406215626,1406985326,,10378.550193964751
3942,127009,5328943,UMTS,222,88,30360,80942855,,12.570716000000001,41.912912,101,2,1,1406220518,1406220580,,6977.412773388342
3943,127083,5333118,UMTS,222,88,30090,26057118,,12.463531,41.794391999999995,16184,14,1,1406281033,1425378679,-108.0,10904.013122236536
3944,127123,5333739,UMTS,222,1,61509,98896504,,12.509727999999999,41.899959,910,5,1,1406288469,1406288839,,1807.1452141042769
3945,127150,5334275,UMTS,222,88,30090,26057119,,12.487283,41.877784999999996,259,2,1,1406295033,1407003910,,1438.3271245504327
3946,127151,5334342,UMTS,222,88,30090,26026358,,12.49688,41.879394,383,3,1,1406295233,1426788142,,1255.3597902443714
3947,127152,5334347,UMTS,222,88,31111,25960819,,12.500219,41.883389,319,3,1,1406295288,1450467544,,998.1897528560219
3948,127232,5336677,UMTS,222,88,31091,25764163,,12.473633999999999,41.898582,162,16,1,1406316066,1432997169,,1811.0427914624074
3949,127234,5336686,UMTS,222,88,31091,25795798,,12.473438999999999,41.897125,175,17,1,1406316187,1408885481,,1747.6561364321524
3950,127235,5336689,UMTS,222,88,31091,25795625,,12.473647999999999,41.898846,264,27,1,1406316246,1408885598,,1825.3483964176507
3951,127236,5336702,UMTS,222,88,31091,25765313,,12.474169999999999,41.897329,46,9,1,1406316413,1406316767,,1703.8950109755374
